MONTH,Rg,T,NEE,VPD,H,LE
5.0,502.71,4.94,-6.844289999999999,3.897,273.926,125.204
5.0,592.71,5.1,-8.01816,3.892,349.249,97.693
5.0,385.73,5.31,-4.25318,3.946,200.418,62.349
5.0,448.22,5.25,-5.764880000000001,4.001,281.158,38.323
5.0,426.88,5.26,-3.8142099999999997,2.435,143.543,62.722
5.0,342.38,5.21,-3.8273599999999997,2.635,119.603,62.483000000000004
5.0,170.41,4.68,-2.6050400000000002,2.835,132.774,70.852
5.0,469.72,4.94,-6.69215,3.795,287.913,169.447
5.0,464.92,2.17,-3.8214699999999997,2.295,108.65700000000001,278.809
5.0,525.09,2.53,-4.19996,2.846,89.85,235.774
5.0,651.17,3.33,-5.00325,3.397,191.89,233.96900000000002
5.0,613.08,3.81,-5.41697,3.948,201.174,173.143
5.0,680.93,4.53,-4.70327,4.499,219.967,161.037
5.0,724.27,6.01,-6.1702,5.484,289.241,147.559
5.0,703.38,6.3,-6.991510000000001,5.976,318.972,139.078
5.0,701.36,6.67,-5.79753,6.468999999999999,332.782,157.886
5.0,688.94,6.86,-5.51291,6.961,285.323,149.85299999999998
5.0,660.13,7.04,-5.629569999999999,7.454,248.234,77.79
5.0,626.03,7.19,-5.99986,7.426,262.525,98.82799999999999
5.0,581.12,7.32,-4.8855,7.398,262.23900000000003,120.04299999999999
5.0,490.04,4.19,-6.4477199999999995,3.8760000000000003,319.30400000000003,51.387
5.0,545.21,4.62,-6.10173,4.229,333.275,73.28
5.0,276.18,3.87,-3.9344699999999997,4.583,120.973,25.651
5.0,324.94,4.09,-3.0218,4.936,103.81700000000001,38.222
5.0,478.82,4.66,-5.20496,5.29,230.482,72.145
5.0,500.13,5.28,-2.74799,5.529,248.521,69.867
5.0,626.97,5.03,-7.065689999999999,5.648,296.816,86.667
5.0,437.86,5.73,-6.97005,5.768,262.237,125.26700000000001
5.0,637.32,5.7,-4.303319999999999,5.8870000000000005,184.685,86.786
5.0,482.02,5.71,-4.09166,6.007000000000001,219.162,39.463
5.0,600.02,6.33,-4.51717,5.919,191.354,64.095
5.0,237.85,5.84,-2.52775,5.832000000000001,64.006,60.909
5.0,364.23,7.71,-6.49719,6.382000000000001,212.135,73.15899999999999
5.0,430.67,6.54,-7.157089999999999,4.629,128.111,60.592
5.0,418.059,6.91,-6.67442,5.58,116.71600000000001,64.542
5.0,365.306,7.227,-7.4550399999999994,5.896,140.518,56.019
5.0,244.09,7.61,-7.18473,5.925,123.852,58.598
5.0,224.85,7.51,-6.74348,5.939,133.091,49.875
5.0,253.43,7.12,-5.96054,5.952999999999999,184.122,33.937
5.0,186.95,5.56,-4.30617,5.9670000000000005,115.23,6.191
5.0,157.75,5.31,-5.61132,5.981,102.351,104.95
5.0,153.16,5.41,-4.2733300000000005,5.537999999999999,105.334,40.62
5.0,100.63,4.21,-1.7578200000000002,5.095,85.786,-25.379
5.0,79.61,5.13,-1.4584700000000002,0.391,17.552,2.911
5.0,98.19,5.47,-1.61351,0.40399999999999997,21.069000000000003,-2.438
5.0,130.95,5.78,-1.87346,0.41700000000000004,33.177,6.356
5.0,124.21,6.08,-2.95729,0.429,33.57,7.346
5.0,105.71,6.22,-2.75202,0.442,33.321,14.977
5.0,84.62,6.24,-1.7205400000000002,0.47100000000000003,27.513,-11.263
5.0,102.93,6.5,-2.93802,0.5,39.551,-41.086000000000006
5.0,89.61,6.77,-2.23279,0.528,20.894000000000002,-23.427
5.0,83.04,7.15,-2.55094,0.557,11.122,-41.738
5.0,61.43,7.33,-0.662063,0.586,8.264,-19.401
5.0,61.11,7.41,-1.42665,0.615,18.397000000000002,-15.252
5.0,79.52,7.69,-2.57933,0.715,11.835999999999999,-33.413000000000004
5.0,50.65,7.85,-1.4299600000000001,0.815,-48.4,-39.302
5.0,330.29,7.24,-6.7808,0.932,93.73,164.604
5.0,314.45,7.81,-5.44318,1.141,58.438,207.463
5.0,368.36,8.16,-6.83462,1.351,104.63600000000001,147.873
5.0,288.09,8.65,-4.86426,1.7690000000000001,74.47399999999999,102.59200000000001
5.0,388.47,8.82,-5.62592,2.238,91.24600000000001,93.40299999999999
5.0,305.27,9.26,-5.12833,2.7060000000000004,85.56299999999999,104.037
5.0,360.59,9.86,-7.1752,3.174,148.18200000000002,138.916
5.0,309.44,10.03,-6.37739,3.642,133.153,103.066
5.0,262.65,10.06,-5.52493,4.11,88.734,89.226
5.0,296.3,10.46,-6.01965,4.578,86.307,85.118
5.0,271.14,10.69,-5.92237,4.762,87.475,128.43200000000002
5.0,442.88,11.41,-6.96,4.945,169.08599999999998,85.947
5.0,311.12,9.91,-8.57535,3.049,111.63600000000001,193.882
5.0,139.51,7.7,-1.63632,0.531,11.335999999999999,73.37100000000001
5.0,121.46,7.69,-2.3172,0.593,12.055,57.723
5.0,86.59,7.33,-0.167903,0.655,10.547,11.558
5.0,99.82,7.37,-1.7935299999999998,0.716,-17.404,25.464000000000002
5.0,168.25,7.81,-4.08557,0.778,4.154,83.14
5.0,138.2,7.97,-3.00864,0.789,0.9209999999999999,71.661
5.0,291.77,8.31,-5.581919999999999,0.799,26.324,74.836
5.0,155.38,8.35,-2.53709,0.82,4.958,17.871
5.0,166.96,5.45,-4.593430000000001,1.08,1.217,61.784
5.0,152.1,5.91,-3.55971,1.16,14.354000000000001,33.438
5.0,159.81,6.23,-5.69994,1.239,68.803,65.21
5.0,161.21,6.43,-4.50135,1.318,47.833,50.192
5.0,146.72,6.72,-4.59542,1.3980000000000001,69.492,31.954
5.0,112.69,7.08,-3.3231300000000004,1.587,98.859,8.131
5.0,83.24,7.66,-2.48685,1.776,89.48100000000001,21.458000000000002
5.0,103.12,8.01,-2.41988,1.965,52.098,42.893
5.0,118.93,8.44,-5.66766,2.154,74.456,38.977
5.0,110.74,8.74,-2.67255,2.343,64.637,68.124
5.0,130.36,8.88,-1.99227,2.533,43.303999999999995,124.449
5.0,126.97,8.98,-4.42252,2.478,47.18600000000001,78.15899999999999
5.0,134.87,8.98,-4.06899,2.424,33.955999999999996,39.968
5.0,465.14,5.47,-10.6629,3.48,285.691,113.105
5.0,498.7,5.85,-7.64987,3.853,229.967,69.655
5.0,553.37,6.28,-9.07122,4.225,315.546,101.335
5.0,588.45,6.38,-8.97855,4.598,283.074,90.10600000000001
5.0,530.94,6.46,-8.46694,4.971,288.596,104.522
5.0,605.97,6.5,-10.495999999999999,5.278,365.61800000000005,116.79
5.0,581.88,7.0,-9.79008,5.585,349.88300000000004,145.613
5.0,588.28,7.07,-7.55577,5.893,280.362,98.04700000000001
5.0,636.37,7.25,-9.53853,6.2,336.745,138.879
5.0,695.6,7.84,-8.5384,6.507999999999999,369.917,94.195
5.0,644.22,8.1,-10.3894,6.815,381.94,130.02700000000002
5.0,589.92,8.32,-8.19915,6.822,302.601,107.686
5.0,559.92,8.39,-8.588280000000001,6.829,280.54400000000004,114.806
5.0,651.68,6.78,-6.78515,5.93,295.389,89.45200000000001
5.0,646.9,7.23,-5.7082,6.414,265.851,85.51700000000001
5.0,758.36,7.61,-8.67145,6.898,357.204,100.52
5.0,393.21,8.52,-6.870489999999999,7.647,211.763,55.619
5.0,487.94,9.49,-4.6854,7.702999999999999,269.089,41.882
5.0,142.39,5.9,-2.30618,2.667,1.912,60.888999999999996
5.0,140.81,5.36,-3.64477,2.379,42.589,76.69
5.0,94.93,5.08,-1.5524799999999999,2.09,-0.165,36.745
5.0,152.39,5.07,-5.28646,1.801,44.967,104.329
5.0,180.53,5.34,-4.94229,1.5119999999999998,48.736999999999995,73.945
5.0,160.11,5.4,-3.8788199999999997,1.365,39.152,15.225
5.0,185.99,5.73,-6.5205400000000004,1.219,69.804,107.05799999999999
5.0,252.06,6.19,-4.774369999999999,1.072,44.768,54.048
5.0,245.62,6.95,-6.44578,0.925,81.726,68.96600000000001
5.0,307.59,7.69,-8.30981,0.779,139.56,85.271
5.0,233.69,8.23,-6.87533,0.632,80.14699999999999,64.388
5.0,217.77,8.88,-5.7708699999999995,1.2,72.831,62.925
5.0,228.67,9.62,-6.992380000000001,1.7690000000000001,41.791000000000004,53.401
5.0,562.95,14.0,-6.38784,5.888999999999999,226.058,72.521
5.0,610.0,14.33,-8.39955,6.917999999999999,230.352,95.054
5.0,649.12,14.98,-7.28556,7.9479999999999995,200.822,129.775
5.0,679.95,15.6,-8.13,8.977,248.075,133.428
5.0,698.69,16.1,-7.6962,10.006,295.61400000000003,116.81200000000001
5.0,718.07,16.6,-8.35395,10.492,361.37,193.05700000000002
5.0,727.22,17.16,-6.7972600000000005,10.977,317.355,187.12400000000002
5.0,727.27,17.28,-6.9562800000000005,11.462,361.49300000000005,152.35299999999998
5.0,710.2,17.97,-5.26291,11.948,257.086,105.025
5.0,694.07,18.13,-5.98794,12.433,332.619,163.634
5.0,671.71,18.23,-4.32174,12.919,276.368,101.89
5.0,640.04,18.47,-5.69499,12.962,344.148,157.191
5.0,594.14,18.41,-4.48486,13.004000000000001,294.163,91.35600000000001
5.0,567.68,17.75,-3.33719,8.939,139.442,36.177
5.0,590.53,18.52,-5.11174,9.881,239.997,87.381
5.0,620.88,19.33,-5.72037,10.824000000000002,258.736,95.45100000000001
5.0,645.12,19.48,-6.985119999999999,11.765999999999998,312.64,118.226
5.0,680.16,20.05,-6.85394,12.709000000000001,364.274,158.129
5.0,668.58,20.69,-5.51967,13.357000000000001,359.865,82.719
5.0,658.76,21.16,-5.24949,14.004000000000001,336.346,75.947
5.0,679.66,21.57,-5.87944,14.652000000000001,370.79900000000004,151.982
5.0,672.12,22.14,-3.94872,15.3,271.249,137.588
5.0,677.76,22.43,-4.19762,15.948,283.176,130.684
5.0,669.42,22.8,-3.93991,16.596,358.21,162.20600000000002
5.0,615.47,22.96,-3.2423900000000003,16.99,372.369,188.35
5.0,582.99,23.18,-3.32427,17.384,278.973,111.06200000000001
5.0,515.57,21.21,-10.4743,10.657,180.74200000000002,91.61200000000001
5.0,518.81,22.46,-8.57663,11.637,271.144,118.958
5.0,606.6,23.29,-6.93911,12.617,251.988,88.09100000000001
5.0,624.78,24.48,-3.9609199999999998,13.595999999999998,303.658,108.801
5.0,607.39,25.01,-8.46221,14.575999999999999,323.41200000000003,120.13600000000001
5.0,660.33,26.33,-5.22529,15.39,400.36300000000006,113.351
5.0,652.17,26.82,-7.33638,16.204,401.29400000000004,185.57299999999998
5.0,646.63,27.42,-3.12205,16.611,368.726,129.502
5.0,621.34,27.99,-2.3513,17.019000000000002,349.36300000000006,77.4
5.0,586.19,27.94,-2.80004,17.239,328.68,70.012
5.0,534.85,28.07,-2.44695,17.46,350.647,132.69799999999998
5.0,226.63,17.0,-5.38145,5.542999999999999,33.211999999999996,88.95299999999999
5.0,512.57,18.05,-6.80162,6.832999999999999,118.15100000000001,175.55
5.0,424.64,18.87,-7.6297,8.124,158.97299999999998,135.833
5.0,383.94,19.06,-8.6161,9.414,137.421,117.807
5.0,631.5,20.26,-7.6114,10.705,235.493,166.093
5.0,473.38,21.1,-6.57689,14.012,179.215,123.331
5.0,215.25,20.34,-3.56589,14.838,47.536,95.939
5.0,375.07,21.11,-6.5708899999999995,15.665,153.774,135.213
5.0,247.01,20.82,-3.05919,15.095,82.931,74.38600000000001
5.0,209.45,20.59,-2.4342,14.525,76.59899999999999,86.0
5.0,376.35,17.98,-8.50887,11.198,103.209,83.961
5.0,515.65,18.58,-9.92107,12.298,165.14,98.79
5.0,398.68,18.63,-9.27791,12.76,138.092,106.09899999999999
5.0,405.81,18.47,-8.97519,13.220999999999998,127.728,81.399
5.0,545.88,18.74,-11.2973,13.683,214.84099999999998,106.01299999999999
5.0,632.39,19.39,-12.4816,14.145,323.443,163.96900000000002
5.0,494.73,19.35,-9.16263,14.606,256.952,129.002
5.0,641.2,20.28,-6.15803,10.702,192.36700000000002,95.20299999999999
5.0,667.38,20.84,-5.8284199999999995,12.065999999999999,254.47400000000002,83.646
5.0,678.52,21.93,-7.609719999999999,13.43,359.619,150.38
5.0,693.17,22.56,-6.0241,14.159,289.762,134.885
5.0,701.67,23.17,-7.361610000000001,14.887,327.459,192.225
5.0,692.88,23.43,-5.0904,15.616,260.17400000000004,140.36700000000002
5.0,618.44,23.77,-5.6385,16.345,251.797,126.044
5.0,637.16,24.15,-5.26008,17.073,284.46,146.341
5.0,642.91,24.35,-4.93484,17.802,220.62599999999998,138.292
5.0,612.19,24.9,-5.30947,17.76,238.68,159.127
5.0,529.77,24.86,-4.070180000000001,17.717,247.197,124.839
5.0,556.47,22.88,-6.82269,12.067,218.611,171.53
5.0,586.76,23.8,-8.13001,13.425999999999998,196.39,98.85700000000001
5.0,615.09,24.3,-8.40432,14.785,202.375,132.38299999999998
5.0,655.91,25.02,-6.88651,16.144000000000002,290.503,137.339
5.0,681.57,25.63,-5.6799800000000005,17.502,300.936,155.8
5.0,680.64,26.01,-5.65161,17.879,328.969,157.88
5.0,612.45,26.17,-5.35809,18.255,281.716,184.15900000000002
5.0,591.83,26.33,-5.110519999999999,18.631,349.665,147.02100000000002
5.0,622.85,26.58,-3.3913699999999998,19.007,302.407,126.34
5.0,657.25,27.19,-3.9672,19.383,364.12300000000005,186.485
5.0,366.48,26.57,-1.72933,19.76,208.77700000000002,121.92
5.0,391.05,26.42,-2.6266700000000003,20.025,192.32299999999998,134.109
5.0,334.26,26.57,-0.46662200000000004,20.29,121.46799999999999,86.113
5.0,550.85,24.92,-6.09984,13.609000000000002,152.78799999999998,193.968
5.0,592.4,25.75,-5.6274,14.98,238.352,189.544
5.0,637.19,26.05,-5.2012599999999996,16.352,226.138,149.346
5.0,567.03,26.25,-5.39231,17.723,283.119,125.848
5.0,672.21,26.69,-5.42355,19.094,244.37900000000002,197.97099999999998
5.0,628.44,26.93,-5.7378599999999995,19.686,281.835,112.01
5.0,512.34,26.82,-5.07686,20.278,247.91400000000002,175.149
5.0,593.35,27.74,-3.08772,21.462,195.287,128.376
5.0,379.19,27.45,-2.1365,22.053,197.835,152.496
5.0,482.54,27.8,-2.50125,22.645,200.665,140.61700000000002
5.0,343.85,27.49,-1.1822700000000002,22.58,133.72299999999998,108.72
5.0,472.54,27.79,-1.6757099999999998,22.515,192.226,111.853
5.0,541.1,23.26,-12.0134,12.247,197.05,89.036
5.0,284.74,21.44,-4.953930000000001,14.377,71.73,129.232
5.0,166.63,21.04,-2.56069,15.443,46.544,110.89399999999999
5.0,584.81,23.69,-9.77281,15.638,140.48,142.007
5.0,643.54,24.56,-9.23045,15.421,234.08,125.086
5.0,302.64,24.39,-1.1947299999999998,12.505999999999998,62.678999999999995,40.181
5.0,538.94,15.83,-12.0766,4.177,210.7,210.96099999999998
5.0,539.85,16.51,-11.6754,4.593999999999999,189.118,158.388
5.0,658.4,17.11,-14.7695,5.01,298.12,252.623
5.0,669.96,17.32,-13.5302,6.154,348.716,151.263
5.0,746.21,17.88,-15.2114,6.309,367.93800000000005,250.59400000000002
5.0,730.12,17.39,-13.4614,6.465,308.955,171.632
5.0,665.14,17.24,-11.8228,6.62,381.949,165.94099999999997
5.0,636.55,17.3,-10.3248,6.776,331.56300000000005,178.456
5.0,676.03,16.83,-11.2397,6.419,364.05800000000005,192.96599999999998
5.0,504.13,16.45,-9.07748,6.063,217.82,131.963
5.0,90.8,2.95,-2.45034,1.828,15.892000000000001,22.243000000000002
5.0,141.74,3.09,-3.1625400000000004,2.013,31.735,29.388
5.0,170.88,3.31,-5.04827,2.198,6.4639999999999995,59.077
5.0,213.21,3.56,-7.085780000000001,2.383,16.355999999999998,74.883
5.0,268.74,3.93,-7.62412,2.568,41.346000000000004,122.56200000000001
5.0,178.46,3.86,-3.97951,2.845,-35.312,72.721
5.0,199.88,4.3,-6.7526,3.1210000000000004,-13.557,125.98100000000001
5.0,161.64,4.14,-4.6619,3.397,-17.695999999999998,100.17
5.0,203.13,4.09,-5.023219999999999,3.674,37.71,89.789
5.0,204.93,4.13,-7.65499,3.95,0.09699999999999999,161.498
5.0,200.5,3.98,-7.611439999999999,4.227,-9.437000000000001,90.71
5.0,221.4,4.55,-6.852130000000001,4.167,-34.445,95.556
5.0,197.41,4.87,-8.52741,4.1080000000000005,28.502,174.32
5.0,292.55,6.02,-11.3806,3.8369999999999997,98.054,84.09
5.0,211.06,6.19,-10.8358,4.053,89.12799999999999,87.811
5.0,254.48,6.62,-11.4328,4.27,72.314,72.02600000000001
5.0,277.56,7.14,-14.4705,4.486000000000001,148.31799999999998,113.285
5.0,220.1,7.27,-10.683,4.703,92.959,91.954
5.0,184.95,7.38,-8.028189999999999,5.024,63.646,83.163
5.0,273.98,7.8,-9.92675,5.343999999999999,85.301,82.09100000000001
5.0,323.01,8.48,-13.4406,5.665,141.048,114.48299999999999
5.0,316.62,8.56,-9.16628,5.985,121.363,65.973
5.0,211.06,8.64,-9.3321,6.305,81.945,89.57
5.0,186.64,8.88,-8.11157,6.626,58.917,82.781
5.0,228.6,8.83,-10.5307,6.409,92.094,94.742
5.0,234.01,8.91,-11.8922,6.191,58.93,145.841
5.0,229.2,8.69,-9.92079,3.38,122.6,101.631
5.0,155.32,7.25,-4.84253,3.353,-32.086999999999996,126.427
5.0,94.3,6.82,-3.63816,3.327,-69.26,132.201
5.0,94.01,6.46,-2.2079299999999997,3.3,-54.398,61.138999999999996
5.0,166.54,6.54,-5.242369999999999,3.273,-20.474,113.626
5.0,79.72,6.64,-3.31675,2.971,-15.112,44.658
5.0,63.04,6.7,-2.1198200000000003,2.6689999999999996,-94.677,78.362
5.0,62.18,6.9,-0.9785309999999999,2.367,-22.483,34.693000000000005
5.0,57.59,7.1,-0.425508,2.065,-42.708999999999996,32.039
5.0,62.92,7.22,-1.42057,1.7619999999999998,-54.04600000000001,44.977
5.0,91.55,7.45,-3.25085,1.46,-12.037,71.976
5.0,48.02,7.6,-2.16867,1.3090000000000002,-42.729,86.083
5.0,43.36,7.59,0.333093,1.157,-60.633,52.556999999999995
5.0,530.82,12.88,-14.6179,1.0859999999999999,189.407,177.2
5.0,673.24,13.93,-19.6421,1.215,383.02,406.50199999999995
5.0,312.9,10.62,-12.462,3.202,10.019,219.282
5.0,455.43,11.55,-17.1842,3.59,143.795,213.361
5.0,554.99,12.43,-15.5721,3.978,213.865,204.97
5.0,334.54,12.24,-9.921669999999999,4.3660000000000005,139.286,63.016999999999996
5.0,386.59,12.46,-8.85777,4.5569999999999995,128.679,75.947
5.0,356.98,12.93,-10.9515,4.748,116.20700000000001,121.71
5.0,307.76,12.96,-12.5552,4.939,111.402,150.595
5.0,355.19,12.27,-6.915760000000001,4.8389999999999995,79.944,88.279
6.0,312.88,9.6,-12.6654,2.839,120.47,70.50399999999999
6.0,268.28,10.18,-11.9355,4.952,119.50200000000001,114.521
6.0,478.27,10.94,-15.185,5.656000000000001,179.185,119.639
6.0,445.6,11.03,-14.9552,6.13,180.65,130.916
6.0,451.26,11.69,-15.934000000000001,6.604,163.99099999999999,101.103
6.0,258.86,11.93,-9.97688,7.077999999999999,55.965,72.569
6.0,347.36,12.27,-10.5814,7.5520000000000005,75.08,79.439
6.0,408.49,12.89,-11.0691,8.026,60.70399999999999,87.12
6.0,612.16,13.78,-17.0029,8.5,175.34599999999998,174.74099999999999
6.0,563.75,14.4,-13.0778,8.402999999999999,168.71900000000002,133.062
6.0,565.4,11.18,-12.335,5.917000000000001,253.02700000000002,119.40700000000001
6.0,636.22,11.79,-15.3468,6.591,346.81,139.358
6.0,694.33,12.34,-14.8932,7.266,334.522,151.168
6.0,704.76,12.7,-15.2079,7.94,348.796,175.188
6.0,720.32,13.01,-11.9776,8.615,227.52700000000002,120.944
6.0,727.9,13.95,-13.823,9.164,329.97,177.85
6.0,769.6,14.73,-13.5799,9.713,329.793,178.554
6.0,745.08,15.36,-11.4305,10.262,252.84799999999998,147.86
6.0,735.29,16.12,-12.9255,10.811,320.175,237.979
6.0,730.34,16.91,-11.4411,11.36,320.248,220.44299999999998
6.0,709.35,17.18,-11.074000000000002,11.909,355.06300000000005,233.612
6.0,675.04,17.2,-10.9217,11.625,307.193,195.861
6.0,629.7,17.27,-11.6869,11.341,344.032,174.66
6.0,295.03,14.53,-12.9733,6.289,86.124,99.315
6.0,358.6,15.45,-20.9627,6.875,182.89700000000002,211.01
6.0,462.1,16.18,-15.8396,7.461,167.859,124.435
6.0,333.48,16.46,-15.4453,8.047,115.277,142.055
6.0,246.57,16.46,-10.7689,8.634,58.35,116.772
6.0,133.78,16.07,-5.16681,8.604,-0.546,111.59899999999999
6.0,183.32,15.97,-6.776260000000001,8.575,24.381,97.257
6.0,189.32,16.18,-8.78743,8.546,54.38,90.021
6.0,129.32,15.72,-4.47072,8.516,28.121,47.716
6.0,108.52,15.62,-4.28055,8.487,21.201,24.389
6.0,118.05,15.37,-4.286980000000001,8.458,24.041999999999998,46.347
6.0,89.58,15.33,-2.08453,7.68,-7.361000000000001,38.055
6.0,93.69,15.12,-2.63498,6.903,-9.811,44.058
6.0,104.27,15.74,-0.099462,3.741,25.974,-13.300999999999998
6.0,106.34,15.96,-2.15223,3.968,26.805999999999997,-3.063
6.0,226.43,16.37,-6.4518,4.195,41.574,61.295
6.0,325.14,17.02,-11.4417,4.422,104.281,118.23100000000001
6.0,476.43,18.28,-12.3559,4.649,133.668,203.123
6.0,570.62,19.63,-15.0705,5.099,214.855,247.192
6.0,582.04,20.5,-18.8467,5.547999999999999,301.001,410.39599999999996
6.0,323.28,21.6,-13.1743,6.897,109.83200000000001,203.092
6.0,429.08,22.14,-10.918,7.347,174.481,85.61200000000001
6.0,561.06,23.54,-10.1843,10.199,182.516,184.18200000000002
6.0,605.4,24.19,-10.8375,12.293,210.075,192.264
6.0,649.83,24.91,-9.232999999999999,14.386,254.8,211.88
6.0,681.28,25.51,-9.03176,16.48,334.254,344.199
6.0,606.03,27.32,-6.6014,22.057,267.592,241.101
6.0,587.72,27.03,-5.10749,23.218000000000004,238.205,173.058
6.0,570.4,27.23,-6.03399,24.38,202.03599999999997,170.61
6.0,349.36,26.95,-4.55845,25.541,98.069,145.181
6.0,418.14,26.93,-5.84081,25.494,135.44799999999998,176.18900000000002
6.0,371.47,26.95,-4.44362,25.447,124.02799999999999,158.85299999999998
6.0,574.98,16.99,-12.9441,5.532,167.482,154.789
6.0,630.59,17.65,-14.3479,6.603,245.886,326.824
6.0,656.66,18.0,-12.5176,7.6739999999999995,214.72299999999998,210.576
6.0,763.85,19.28,-14.5931,10.214,301.558,297.41700000000003
6.0,391.6,19.3,-6.7923,11.404000000000002,152.102,139.097
6.0,635.31,20.5,-11.7783,11.995999999999999,293.33299999999997,245.283
6.0,721.94,19.89,-14.8453,10.828,290.41900000000004,354.56
6.0,738.91,20.44,-12.3252,12.099,303.23,201.799
6.0,752.21,20.73,-11.6688,12.54,339.095,215.278
6.0,758.12,20.85,-7.0097,12.98,309.936,71.842
6.0,162.3,11.91,-6.47396,1.2830000000000001,41.967,42.06399999999999
6.0,196.26,12.11,-9.20528,1.656,62.708999999999996,60.916000000000004
6.0,246.49,12.44,-10.350999999999999,2.029,70.107,77.918
6.0,229.74,12.6,-10.8791,2.403,79.509,80.117
6.0,234.09,12.73,-9.14283,2.7760000000000002,59.196999999999996,58.244
6.0,287.37,13.07,-13.6055,3.359,119.17399999999999,98.06299999999999
6.0,294.69,13.33,-13.3488,3.9419999999999997,114.579,105.353
6.0,283.84,13.61,-14.1735,4.525,116.331,88.177
6.0,223.06,13.5,-10.6705,5.1080000000000005,112.719,95.961
6.0,224.98,13.08,-8.90409,5.691,71.527,58.309
6.0,161.82,12.99,-11.2475,6.274,111.154,69.274
6.0,238.52,13.52,-7.25732,6.931,67.781,82.84
6.0,738.62,18.49,-13.5112,10.83,264.28700000000003,200.546
6.0,86.99,12.83,-1.78014,0.642,-8.5,9.514
6.0,76.62,12.64,-0.037526,0.627,-4.417,39.029
6.0,81.03,12.39,0.250245,0.611,-7.265,2.186
6.0,80.42,12.19,0.295215,0.596,-3.778,58.005
6.0,98.49,12.06,-0.53405,0.581,3.4989999999999997,-8.276
6.0,116.66,12.12,-1.1460299999999999,0.5660000000000001,4.751,50.843999999999994
6.0,114.74,11.2,-3.5396,0.748,-25.980999999999998,88.669
6.0,105.53,11.36,-2.16282,0.813,-34.904,46.286
6.0,83.83,11.18,-1.7747700000000002,0.879,-34.42,46.849
6.0,130.86,11.41,-3.62885,0.9440000000000001,-53.746,79.426
6.0,175.3,12.65,-6.84185,1.32,7.27,139.197
6.0,117.08,12.69,-4.58564,1.476,16.348,80.689
6.0,198.32,13.1,-8.3704,1.631,10.707,89.146
6.0,269.35,15.39,-8.12557,2.166,112.79700000000001,250.52700000000002
6.0,189.36,7.4,-9.90589,3.9139999999999997,54.821999999999996,180.801
6.0,235.72,7.71,-10.5846,4.396,79.066,115.984
6.0,463.3,8.41,-12.3243,4.879,206.49,139.355
6.0,744.29,10.17,-17.5911,5.362,302.228,211.766
6.0,805.04,10.95,-15.6093,5.845,308.765,200.24
6.0,733.41,11.18,-16.4146,6.365,321.014,218.782
6.0,709.26,11.54,-19.3786,6.886,335.412,247.977
6.0,626.1,11.79,-15.6343,8.448,283.675,228.516
6.0,773.85,12.2,-14.8372,8.968,299.13,180.605
6.0,692.95,12.21,-16.0706,9.036,334.705,220.725
6.0,683.77,12.05,-12.2209,9.103,267.566,146.101
6.0,612.09,12.82,-10.1598,6.551,137.071,137.532
6.0,655.11,13.65,-13.408,7.263999999999999,194.75,200.892
6.0,694.49,14.16,-12.725999999999999,7.977,204.013,173.543
6.0,726.84,14.76,-14.4766,8.691,276.996,197.011
6.0,726.69,15.49,-13.8966,9.404,326.677,236.157
6.0,762.59,15.93,-13.1884,9.721,279.66,229.014
6.0,836.44,16.56,-12.9106,10.037,268.541,182.576
6.0,769.11,16.97,-11.9773,10.354000000000001,240.68599999999998,177.826
6.0,766.17,17.12,-12.6865,10.671,302.47,178.396
6.0,581.31,17.04,-14.6546,10.988,241.453,260.79200000000003
6.0,196.81,16.35,-3.69328,11.304,27.194000000000003,105.145
6.0,153.85,10.72,-6.75996,2.22,83.837,117.895
6.0,379.31,9.27,-9.00666,2.158,3.792,73.586
6.0,322.05,10.0,-3.37105,2.095,-6.521,188.18900000000002
6.0,260.9,9.27,-5.38591,1.776,18.354,199.481
6.0,382.43,5.65,-10.8202,4.735,186.447,128.493
6.0,522.63,7.08,-15.1964,5.6339999999999995,290.844,133.863
6.0,399.13,7.07,-14.4418,6.002000000000001,207.106,149.817
6.0,380.34,6.99,-15.3695,7.106,171.649,167.458
6.0,373.21,7.51,-10.2562,7.475,148.64700000000002,89.73700000000001
6.0,226.49,7.17,-10.8157,7.5,80.763,123.444
6.0,212.71,7.49,-11.3973,7.526,64.413,137.083
6.0,277.08,10.52,-11.597000000000001,1.798,71.67399999999999,113.137
6.0,418.23,11.17,-17.0417,1.926,139.875,126.307
6.0,487.47,12.06,-14.4146,2.0540000000000003,224.48,130.26
6.0,332.11,11.86,-15.3066,2.1830000000000003,138.311,158.45
6.0,451.34,11.94,-13.9493,2.311,107.72399999999999,133.32299999999998
6.0,209.47,11.85,-8.00525,2.6510000000000002,53.038999999999994,97.557
6.0,236.89,12.82,-11.9202,4.01,45.667,136.703
6.0,282.69,13.13,-9.384160000000001,4.35,52.375,92.109
6.0,448.4,13.81,-18.2781,4.831,170.612,172.90599999999998
6.0,295.2,14.03,-13.911,5.312,110.463,161.486
6.0,311.05,13.94,-7.2532,5.792999999999999,29.730999999999998,103.37200000000001
6.0,570.52,13.84,-15.9493,5.244,145.54,159.34799999999998
6.0,149.67,13.44,-6.46751,6.234,-0.012,117.693
6.0,266.88,13.24,-7.157039999999999,7.224,74.318,25.345
6.0,309.75,13.28,-11.4361,7.524,62.794,88.41799999999999
6.0,343.26,13.78,-11.6621,7.825,81.954,161.1
